DATE,BAMLC0A0CM,BAMLC0A0CMEY
2014-09-03,1.12,2.99
2014-09-04,1.12,3.02
2014-09-05,1.12,3.02
2014-09-08,1.12,3.03
2014-09-09,1.12,3.06
2014-09-10,1.13,3.09
2014-09-11,1.14,3.09
2014-09-12,1.14,3.14
2014-09-15,1.14,3.12
2014-09-16,1.15,3.12
2014-09-17,1.14,3.13
2014-09-18,1.14,3.15
2014-09-19,1.13,3.12
2014-09-22,1.14,3.10
2014-09-23,1.14,3.08
2014-09-24,1.15,3.11
2014-09-25,1.16,3.08
2014-09-26,1.17,3.12
2014-09-29,1.19,3.10
2014-09-30,1.20,3.16
2014-10-01,1.21,3.09
2014-10-02,1.22,3.11
2014-10-03,1.21,3.12
2014-10-06,1.20,3.09
2014-10-07,1.20,3.04
2014-10-08,1.22,3.01
2014-10-09,1.22,3.01
2014-10-10,1.23,3.01
2014-10-13,1.23,3.00
2014-10-14,1.24,2.93
2014-10-15,1.29,2.87
2014-10-16,1.29,2.93
2014-10-17,1.28,2.96
2014-10-20,1.28,2.94
2014-10-21,1.28,2.95
2014-10-22,1.27,2.97
2014-10-23,1.27,3.00
2014-10-24,1.27,3.00
2014-10-27,1.27,2.99
2014-10-28,1.27,3.01
2014-10-29,1.26,3.05
2014-10-30,1.27,3.04
2014-10-31,1.27,3.09
2014-11-03,1.27,3.10
2014-11-04,1.28,3.11
2014-11-05,1.28,3.12
2014-11-06,1.29,3.14
2014-11-07,1.30,3.10
2014-11-10,1.29,3.14
2014-11-11,1.29,3.13
2014-11-12,1.30,3.14
2014-11-13,1.31,3.13
2014-11-14,1.32,3.12
2014-11-17,1.33,3.14
2014-11-18,1.34,3.14
2014-11-19,1.35,3.17
2014-11-20,1.35,3.16
2014-11-21,1.34,3.13
2014-11-24,1.34,3.12
2014-11-25,1.34,3.09
2014-11-26,1.34,3.07
2014-11-27,1.33,3.06
2014-11-28,1.34,3.04
2014-11-30,1.35,3.06
2014-12-01,1.36,3.09
2014-12-02,1.36,3.15
2014-12-03,1.37,3.16
2014-12-04,1.37,3.14
2014-12-05,1.37,3.21
2014-12-08,1.38,3.19
2014-12-09,1.40,3.18
2014-12-10,1.42,3.15
2014-12-11,1.43,3.17
2014-12-12,1.45,3.13
2014-12-15,1.47,3.18
2014-12-16,1.51,3.18
2014-12-17,1.50,3.24
2014-12-18,1.47,3.25
2014-12-19,1.46,3.22
2014-12-22,1.44,3.21
2014-12-23,1.43,3.27
2014-12-24,1.43,3.27
2014-12-25,.,.
2014-12-26,1.43,3.26
2014-12-29,1.43,3.22
2014-12-30,1.43,3.20
2014-12-31,1.44,3.21
2015-01-01,.,.
2015-01-02,1.45,3.18
2015-01-05,1.46,3.14
2015-01-06,1.48,3.10
2015-01-07,1.49,3.09
2015-01-08,1.47,3.11
2015-01-09,1.48,3.07
2015-01-12,1.49,3.03
2015-01-13,1.50,3.02
2015-01-14,1.52,2.99
2015-01-15,1.53,2.95
2015-01-16,.,.
2015-01-19,1.53,2.99
2015-01-20,1.53,2.98
2015-01-21,1.52,3.01
2015-01-22,1.51,3.03
2015-01-23,1.50,2.97
2015-01-26,1.49,2.98
2015-01-27,1.50,2.97
2015-01-28,1.51,2.91
2015-01-29,1.51,2.93
2015-01-30,1.52,2.88
2015-01-31,1.53,2.91
2015-02-02,1.53,2.90
2015-02-03,1.51,2.97
2015-02-04,1.50,2.97
2015-02-05,1.49,2.98
2015-02-06,1.46,3.07
2015-02-09,1.45,3.07
2015-02-10,1.45,3.10
2015-02-11,1.45,3.10
2015-02-12,1.43,3.07
2015-02-13,1.43,3.10
2015-02-16,1.43,3.09
2015-02-17,1.41,3.16
2015-02-18,1.40,3.08
2015-02-19,1.39,3.11
2015-02-20,1.38,3.12
2015-02-23,1.38,3.06
2015-02-24,1.38,3.00
2015-02-25,1.39,3.00
2015-02-26,1.37,3.03
2015-02-27,1.38,3.02
2015-02-28,1.32,2.98
2015-03-02,1.31,3.04
2015-03-03,1.30,3.06
2015-03-04,1.31,3.06
2015-03-05,1.31,3.04
2015-03-06,1.29,3.14
2015-03-09,1.30,3.10
2015-03-10,1.32,3.07
2015-03-11,1.32,3.07
2015-03-12,1.33,3.05
2015-03-13,1.34,3.07
2015-03-16,1.35,3.07
2015-03-17,1.37,3.06
2015-03-18,1.38,2.97
2015-03-19,1.38,3.00
2015-03-20,1.38,2.96
2015-03-23,1.38,2.94
2015-03-24,1.38,2.91
2015-03-25,1.38,2.94
2015-03-26,1.38,3.01
2015-03-27,1.38,2.95
2015-03-30,1.38,2.96
2015-03-31,1.36,2.94
2015-04-01,1.37,2.89
2015-04-02,1.36,2.91
2015-04-03,.,.
2015-04-06,1.36,2.89
2015-04-07,1.34,2.88
2015-04-08,1.34,2.88
2015-04-09,1.33,2.92
2015-04-10,1.32,2.92
2015-04-13,1.32,2.90
2015-04-14,1.32,2.87
2015-04-15,1.33,2.86
2015-04-16,1.33,2.85
2015-04-17,1.33,2.84
2015-04-20,1.33,2.87
2015-04-21,1.32,2.88
2015-04-22,1.31,2.92
2015-04-23,1.32,2.90
2015-04-24,1.32,2.87
2015-04-27,1.32,2.88
2015-04-28,1.32,2.92
2015-04-29,1.32,2.96
2015-04-30,1.34,3.01
2015-05-01,1.33,3.06
2015-05-04,1.33,3.06
2015-05-05,1.33,3.09
2015-05-06,1.33,3.13
2015-05-07,1.33,3.11
2015-05-08,1.34,3.07
2015-05-11,1.32,3.15
2015-05-12,1.33,3.14
2015-05-13,1.33,3.14
2015-05-14,1.33,3.10
2015-05-15,1.33,3.04
2015-05-18,1.32,3.10
2015-05-19,1.32,3.13
2015-05-20,1.33,3.13
2015-05-21,1.34,3.09
2015-05-22,1.34,3.14
2015-05-25,.,.
2015-05-26,1.34,3.08
2015-05-27,1.35,3.08
2015-05-28,1.36,3.08
2015-05-29,1.37,3.06
2015-05-31,1.38,3.09
2015-06-01,1.38,3.17
2015-06-02,1.38,3.22
2015-06-03,1.38,3.28
2015-06-04,1.39,3.25
2015-06-05,1.38,3.32
2015-06-08,1.38,3.30
2015-06-09,1.39,3.34
2015-06-10,1.40,3.38
2015-06-11,1.40,3.33
2015-06-12,1.40,3.33
2015-06-15,1.42,3.31
2015-06-16,1.43,3.30
2015-06-17,1.43,3.28
2015-06-18,1.44,3.31
2015-06-19,1.44,3.25
2015-06-22,1.43,3.31
2015-06-23,1.43,3.35
2015-06-24,1.44,3.32
2015-06-25,1.44,3.34
2015-06-26,1.43,3.39
2015-06-29,1.46,3.30
2015-06-30,1.48,3.34
2015-07-01,1.46,3.39
2015-07-02,1.46,3.35
2015-07-03,1.46,3.35
2015-07-06,1.47,3.27
2015-07-07,1.49,3.25
2015-07-08,1.50,3.24
2015-07-09,1.50,3.31
2015-07-10,1.49,3.39
2015-07-13,1.48,3.40
2015-07-14,1.49,3.37
2015-07-15,1.50,3.35
2015-07-16,1.50,3.36
2015-07-17,1.50,3.35
2015-07-20,1.50,3.38
2015-07-21,1.51,3.36
2015-07-22,1.52,3.36
2015-07-23,1.53,3.34
2015-07-24,1.54,3.34
2015-07-27,1.55,3.32
2015-07-28,1.56,3.34
2015-07-29,1.56,3.36
2015-07-30,1.56,3.35
2015-07-31,1.58,3.34
2015-08-03,1.58,3.31
2015-08-04,1.58,3.37
2015-08-05,1.58,3.41
2015-08-06,1.59,3.39
2015-08-07,1.60,3.37
2015-08-10,1.61,3.41
2015-08-11,1.62,3.34
2015-08-12,1.64,3.35
2015-08-13,1.64,3.41
2015-08-14,1.64,3.41
2015-08-17,1.64,3.38
2015-08-18,1.64,3.42
2015-08-19,1.66,3.37
2015-08-20,1.67,3.36
2015-08-21,1.69,3.34
2015-08-24,1.72,3.33
2015-08-25,1.72,3.43
2015-08-26,1.72,3.46
2015-08-27,1.70,3.44
2015-08-28,1.69,3.45
2015-08-31,1.69,3.48
2015-09-01,1.70,3.46
2015-09-02,1.69,3.47
2015-09-03,1.68,3.44
2015-09-04,1.68,3.41
2015-09-07,1.68,3.41
2015-09-08,1.67,3.45
2015-09-09,1.67,3.44
2015-09-10,1.67,3.46
2015-09-11,1.67,3.43
2015-09-14,1.67,3.43
2015-09-15,1.66,3.51
2015-09-16,1.66,3.52
2015-09-17,1.66,3.43
2015-09-18,1.66,3.37
2015-09-21,1.66,3.43
2015-09-22,1.67,3.37
2015-09-23,1.68,3.39
2015-09-24,1.70,3.39
2015-09-25,1.70,3.43
2015-09-28,1.74,3.41
2015-09-29,1.77,3.40
2015-09-30,1.78,3.43
2015-10-01,1.79,3.43
2015-10-02,1.80,3.38
2015-10-05,1.78,3.42
2015-10-06,1.77,3.39
2015-10-07,1.75,3.39
2015-10-08,1.74,3.42
2015-10-09,1.73,3.41
2015-10-12,1.73,3.41
2015-10-13,1.73,3.37
2015-10-14,1.74,3.31
2015-10-15,1.73,3.34
2015-10-16,1.72,3.34
2015-10-19,1.72,3.34
2015-10-20,1.71,3.37
2015-10-21,1.70,3.33
2015-10-22,1.69,3.31
2015-10-23,1.67,3.34
2015-10-26,1.66,3.32
2015-10-27,1.67,3.30
2015-10-28,1.66,3.36
2015-10-29,1.65,3.41
2015-10-30,1.65,3.40
2015-10-31,1.66,3.42
2015-11-02,1.65,3.44
2015-11-03,1.64,3.47
2015-11-04,1.63,3.48
2015-11-05,1.62,3.48
2015-11-06,1.61,3.55
2015-11-09,1.61,3.56
2015-11-10,1.61,3.54
2015-11-11,1.61,3.53
2015-11-12,1.62,3.55
2015-11-13,1.63,3.52
2015-11-16,1.63,3.51
2015-11-17,1.62,3.50
2015-11-18,1.63,3.51
2015-11-19,1.62,3.50
2015-11-20,1.62,3.51
2015-11-23,1.62,3.50
2015-11-24,1.63,3.50
2015-11-25,1.63,3.50
2015-11-26,1.63,3.50
2015-11-27,1.63,3.50
2015-11-30,1.62,3.50
2015-12-01,1.62,3.45
2015-12-02,1.63,3.47
2015-12-03,1.62,3.58
2015-12-04,1.62,3.54
2015-12-07,1.63,3.52
2015-12-08,1.65,3.55
2015-12-09,1.66,3.53
2015-12-10,1.67,3.56
2015-12-11,1.71,3.51
2015-12-14,1.74,3.61
2015-12-15,1.74,3.64
2015-12-16,1.73,3.66
2015-12-17,1.73,3.64
2015-12-18,1.74,3.61
2015-12-21,1.75,3.61
2015-12-22,1.74,3.65
2015-12-23,1.74,3.66
2015-12-24,1.74,3.65
2015-12-25,.,.
2015-12-28,1.74,3.64
2015-12-29,1.73,3.70
2015-12-30,1.72,3.69
2015-12-31,1.73,3.68
2016-01-01,.,.
2016-01-04,1.73,3.66
2016-01-05,1.73,3.66
2016-01-06,1.74,3.61
2016-01-07,1.75,3.59
2016-01-08,1.77,3.58
2016-01-11,1.78,3.60
2016-01-12,1.80,3.57
2016-01-13,1.80,3.55
2016-01-14,1.84,3.60
2016-01-15,1.89,3.59
2016-01-18,1.89,3.59
2016-01-19,1.91,3.61
2016-01-20,1.98,3.63
2016-01-21,1.98,3.65
2016-01-22,1.96,3.67
2016-01-25,1.98,3.66
2016-01-26,1.99,3.65
2016-01-27,2.00,3.66
2016-01-28,2.01,3.65
2016-01-29,2.02,3.61
2016-01-31,2.02,3.62
2016-02-01,2.02,3.66
2016-02-02,2.06,3.61
2016-02-03,2.08,3.63
2016-02-04,2.08,3.62
2016-02-05,2.09,3.62
2016-02-08,2.13,3.57
2016-02-09,2.15,3.60
2016-02-10,2.17,3.60
2016-02-11,2.21,3.59
2016-02-12,2.20,3.67
2016-02-15,2.20,3.66
2016-02-16,2.19,3.67
2016-02-17,2.17,3.69
2016-02-18,2.16,3.63
2016-02-19,2.15,3.63
2016-02-22,2.14,3.63
2016-02-23,2.14,3.61
2016-02-24,2.14,3.61
2016-02-25,2.14,3.57
2016-02-26,2.11,3.62
2016-02-29,2.05,3.55
2016-03-01,2.02,3.60
2016-03-02,1.99,3.59
2016-03-03,1.98,3.56
2016-03-04,1.95,3.58
2016-03-07,1.93,3.58
2016-03-08,1.93,3.52
2016-03-09,1.91,3.55
2016-03-10,1.88,3.55
2016-03-11,1.85,3.55
2016-03-14,1.81,3.51
2016-03-15,1.80,3.49
2016-03-16,1.80,3.45
2016-03-17,1.78,3.40
2016-03-18,1.76,3.35
2016-03-21,1.74,3.37
2016-03-22,1.72,3.37
2016-03-23,1.72,3.32
2016-03-24,1.73,3.34
2016-03-25,.,.
2016-03-28,1.73,3.32
2016-03-29,1.73,3.26
2016-03-30,1.72,3.25
2016-03-31,1.70,3.21
2016-04-01,1.69,3.21
2016-04-04,1.68,3.19
2016-04-05,1.69,3.15
2016-04-06,1.69,3.17
2016-04-07,1.70,3.12
2016-04-08,1.70,3.14
2016-04-11,1.69,3.14
2016-04-12,1.68,3.17
2016-04-13,1.66,3.15
2016-04-14,1.64,3.15
2016-04-15,1.64,3.11
2016-04-18,1.63,3.12
2016-04-19,1.61,3.12
2016-04-20,1.58,3.15
2016-04-21,1.56,3.14
2016-04-22,1.55,3.15
2016-04-25,1.54,3.15
2016-04-26,1.53,3.16
2016-04-27,1.53,3.12
2016-04-28,1.52,3.08
2016-04-29,1.52,3.06
2016-04-30,1.52,3.07
2016-05-02,1.52,3.10
2016-05-03,1.53,3.06
2016-05-04,1.54,3.05
2016-05-05,1.55,3.03
2016-05-06,1.56,3.06
2016-05-09,1.56,3.04
2016-05-10,1.56,3.04
2016-05-11,1.57,3.03
2016-05-12,1.56,3.06
2016-05-13,1.57,3.04
2016-05-16,1.56,3.07
2016-05-17,1.56,3.08
2016-05-18,1.55,3.18
2016-05-19,1.56,3.16
2016-05-20,1.56,3.16
2016-05-23,1.56,3.16
2016-05-24,1.55,3.17
2016-05-25,1.55,3.17
2016-05-26,1.54,3.12
2016-05-27,1.54,3.13
2016-05-30,1.54,3.12
2016-05-31,1.54,3.14
2016-06-01,1.54,3.15
2016-06-02,1.54,3.13
2016-06-03,1.56,3.04
2016-06-06,1.55,3.04
2016-06-07,1.54,3.03
2016-06-08,1.54,3.02
2016-06-09,1.54,3.00
2016-06-10,1.56,2.98
2016-06-13,1.57,2.97
2016-06-14,1.59,2.98
2016-06-15,1.6,2.96
2016-06-16,1.61,2.96
2016-06-17,1.6,2.99
2016-06-20,1.58,3
2016-06-21,1.57,3.02
2016-06-22,1.56,3
2016-06-23,1.54,3.02
2016-06-24,1.61,2.95
2016-06-27,1.64,2.88
2016-06-28,1.63,2.88
2016-06-29,1.62,2.88
2016-06-30,1.62,2.9
2016-07-01,1.61,2.86
2016-07-04,1.61,2.86
2016-07-05,1.61,2.79
2016-07-06,1.6,2.8
2016-07-07,1.59,2.79
2016-07-08,1.57,2.77
2016-07-11,1.55,2.8
2016-07-12,1.52,2.84
2016-07-13,1.52,2.8
2016-07-14,1.5,2.82
2016-07-15,1.49,2.86
2016-07-18,1.49,2.85
2016-07-19,1.48,2.83
2016-07-20,1.48,2.85
2016-07-21,1.48,2.82
2016-07-22,1.47,2.82
2016-07-25,1.46,2.83
2016-07-26,1.47,2.83
2016-07-27,1.48,2.8
2016-07-28,1.49,2.8
2016-07-29,1.5,2.76
2016-07-31,1.5,2.77
2016-08-01,1.5,2.79
2016-08-02,1.5,2.83
2016-08-03,1.51,2.83
2016-08-04,1.51,2.79
2016-08-05,1.49,2.85
2016-08-08,1.47,2.85
2016-08-09,1.47,2.81
2016-08-10,1.46,2.77
2016-08-11,1.45,2.83
2016-08-12,1.45,2.78
2016-08-15,1.44,2.79
2016-08-16,1.43,2.81
2016-08-17,1.42,2.79
2016-08-18,1.42,2.76
2016-08-19,1.4,2.79
2016-08-22,1.41,2.76
2016-08-23,1.4,2.76
2016-08-24,1.4,2.76
2016-08-25,1.39,2.78
2016-08-26,1.38,2.83
2016-08-29,1.38,2.77
2016-08-30,1.38,2.77
2016-08-31,1.39,2.79
2016-09-01,1.39,2.79
2016-09-02,1.39,2.81
2016-09-05,1.39,2.81
2016-09-06,1.4,2.76
2016-09-07,1.4,2.76
2016-09-08,1.4,2.82
2016-09-09,1.4,2.87
2016-09-12,1.42,2.88
2016-09-13,1.42,2.93
2016-09-14,1.43,2.89
2016-09-15,1.43,2.89
2016-09-16,1.43,2.9
2016-09-19,1.42,2.89
2016-09-20,1.42,2.89
2016-09-21,1.42,2.88
2016-09-22,1.41,2.84
2016-09-23,1.41,2.83
2016-09-26,1.42,2.81
2016-09-27,1.43,2.8
2016-09-28,1.43,2.8
2016-09-29,1.43,2.79
2016-09-30,1.43,2.84
2016-10-03,1.42,2.86
2016-10-04,1.41,2.9
2016-10-05,1.4,2.92
2016-10-06,1.39,2.93
2016-10-07,1.38,2.92
2016-10-10,1.38,2.92
2016-10-11,1.37,2.93
2016-10-12,1.37,2.94
2016-10-13,1.37,2.9
2016-10-14,1.36,2.93
2016-10-17,1.37,2.91
2016-10-18,1.36,2.89
2016-10-19,1.35,2.88
2016-10-20,1.35,2.88
2016-10-21,1.35,2.88
2016-10-24,1.35,2.89
2016-10-25,1.35,2.89
2016-10-26,1.36,2.93
2016-10-27,1.36,2.96
2016-10-28,1.37,2.96
2016-10-31,1.38,2.97
2016-11-01,1.39,2.96
2016-11-02,1.4,2.95
2016-11-03,1.41,2.96
2016-11-04,1.41,2.95
2016-11-07,1.4,2.97
2016-11-08,1.39,3
2016-11-09,1.37,3.13
2016-11-10,1.36,3.16
2016-11-11,1.36,3.16
2016-11-14,1.36,3.26
2016-11-15,1.35,3.26
2016-11-16,1.35,3.26
2016-11-17,1.35,3.29
2016-11-18,1.36,3.35
2016-11-21,1.36,3.36
2016-11-22,1.37,3.35
2016-11-23,1.36,3.38
2016-11-24,1.36,3.38
2016-11-25,1.36,3.39
2016-11-28,1.36,3.35
2016-11-29,1.36,3.33
2016-11-30,1.36,3.4
2016-12-01,1.35,3.45
2016-12-02,1.35,3.4
2016-12-05,1.35,3.4
2016-12-06,1.34,3.4
2016-12-07,1.34,3.36
2016-12-08,1.33,3.38
2016-12-09,1.33,3.43
2016-12-12,1.32,3.43
2016-12-13,1.31,3.43
2016-12-14,1.3,3.47
2016-12-15,1.3,3.51
2016-12-16,1.3,3.52
2016-12-19,1.3,3.48
2016-12-20,1.29,3.49
2016-12-21,1.29,3.47
2016-12-22,1.29,3.47
2016-12-23,1.29,3.46
2016-12-26,.,.
2016-12-27,1.28,3.48
2016-12-28,1.28,3.43
2016-12-29,1.28,3.4
2016-12-30,1.29,3.37
2016-12-31,1.3,3.39
2017-01-02,.,.
2017-01-03,1.28,3.4
2017-01-04,1.28,3.4
2017-01-05,1.29,3.33
2017-01-06,1.28,3.37
2017-01-09,1.29,3.34
2017-01-10,1.29,3.34
2017-01-11,1.29,3.33
2017-01-12,1.29,3.33
2017-01-13,1.28,3.34
2017-01-16,1.28,3.33
2017-01-17,1.28,3.29
2017-01-18,1.29,3.34
2017-01-19,1.28,3.39
2017-01-20,1.28,3.38
2017-01-23,1.28,3.32
2017-01-24,1.27,3.37
2017-01-25,1.27,3.41
2017-01-26,1.26,3.38
2017-01-27,1.26,3.36
2017-01-30,1.26,3.36
2017-01-31,1.28,3.38
2017-02-01,1.28,3.39
2017-02-02,1.28,3.39
2017-02-03,1.27,3.39
2017-02-06,1.27,3.33
2017-02-07,1.28,3.32
2017-02-08,1.28,3.29
2017-02-09,1.28,3.33
2017-02-10,1.27,3.34
2017-02-13,1.26,3.35
2017-02-14,1.24,3.37
2017-02-15,1.23,3.39
2017-02-16,1.24,3.34
2017-02-17,1.24,3.32
2017-02-20,1.24,3.32
2017-02-21,1.24,3.32
2017-02-22,1.23,3.31
2017-02-23,1.23,3.28
2017-02-24,1.23,3.23
2017-02-27,1.22,3.26
2017-02-28,1.21,3.28
2017-03-01,1.19,3.36
2017-03-02,1.18,3.38
2017-03-03,1.18,3.37
2017-03-06,1.18,3.37
2017-03-07,1.19,3.4
2017-03-08,1.19,3.44
2017-03-09,1.21,3.49
2017-03-10,1.21,3.48
2017-03-13,1.21,3.5
2017-03-14,1.22,3.5
2017-03-15,1.23,3.42
2017-03-16,1.22,3.42
2017-03-17,1.22,3.41
2017-03-20,1.22,3.38
2017-03-21,1.22,3.36
2017-03-22,1.23,3.33
2017-03-23,1.23,3.34
2017-03-24,1.23,3.33
2017-03-27,1.23,3.31
2017-03-28,1.22,3.34
2017-03-29,1.22,3.32
2017-03-30,1.22,3.33
2017-03-31,1.24,3.35
2017-04-03,1.24,3.31
2017-04-04,1.24,3.32
2017-04-05,1.24,3.32
2017-04-06,1.24,3.31
2017-04-07,1.23,3.34
2017-04-10,1.23,3.32
2017-04-11,1.24,3.27
2017-04-12,1.24,3.27
2017-04-13,1.25,3.22
2017-04-14,.,.
2017-04-17,1.24,3.23
2017-04-18,1.25,3.18
2017-04-19,1.25,3.2
2017-04-20,1.25,3.23
2017-04-21,1.25,3.22
2017-04-24,1.24,3.24
2017-04-25,1.23,3.28
2017-04-26,1.23,3.27
2017-04-27,1.22,3.25
2017-04-28,1.22,3.24
2017-04-30,1.23,3.27
2017-05-01,1.23,3.3
2017-05-02,1.22,3.27
2017-05-03,1.22,3.28
2017-05-04,1.21,3.31
2017-05-05,1.21,3.3
2017-05-08,1.2,3.32
2017-05-09,1.19,3.33
2017-05-10,1.19,3.33
2017-05-11,1.18,3.32
2017-05-12,1.18,3.26
2017-05-15,1.17,3.25
2017-05-16,1.17,3.24
2017-05-17,1.18,3.16
2017-05-18,1.19,3.19
2017-05-19,1.18,3.19
2017-05-22,1.18,3.19
2017-05-23,1.17,3.22
2017-05-24,1.18,3.2
2017-05-25,1.18,3.19
2017-05-26,1.18,3.19
2017-05-29,1.17,3.19
2017-05-30,1.18,3.16
2017-05-31,1.19,3.18
2017-06-01,1.19,3.19
2017-06-02,1.19,3.15
2017-06-05,1.19,3.17
2017-06-06,1.19,3.14
2017-06-07,1.19,3.17
2017-06-08,1.19,3.18
2017-06-09,1.19,3.19
2017-06-12,1.18,3.2
2017-06-13,1.18,3.19
2017-06-14,1.18,3.13
2017-06-15,1.18,3.15
2017-06-16,1.18,3.14
2017-06-19,1.17,3.16
2017-06-20,1.17,3.14
2017-06-21,1.17,3.14
2017-06-22,1.18,3.14
2017-06-23,1.18,3.13
2017-06-26,1.17,3.12
2017-06-27,1.16,3.16
2017-06-28,1.16,3.16
2017-06-29,1.15,3.18
2017-06-30,1.15,3.22
2017-07-03,1.14,3.25
2017-07-04,1.14,3.25
2017-07-05,1.14,3.24
2017-07-06,1.13,3.26
2017-07-07,1.12,3.27
2017-07-10,1.12,3.25
2017-07-11,1.12,3.23
2017-07-12,1.12,3.2
2017-07-13,1.11,3.21
2017-07-14,1.11,3.18
2017-07-17,1.1,3.17
2017-07-18,1.1,3.13
2017-07-19,1.1,3.13
2017-07-20,1.1,3.12
2017-07-21,1.1,3.1
2017-07-24,1.09,3.11
2017-07-25,1.08,3.16
2017-07-26,1.08,3.12
2017-07-27,1.08,3.14
2017-07-28,1.08,3.12
2017-07-31,1.09,3.14
2017-08-01,1.08,3.11
2017-08-02,1.08,3.12
2017-08-03,1.09,3.1
2017-08-04,1.09,3.13
2017-08-07,1.1,3.12
2017-08-08,1.1,3.15
2017-08-09,1.12,3.13
2017-08-10,1.14,3.13
2017-08-11,1.16,3.12
2017-08-14,1.15,3.14
2017-08-15,1.14,3.17
2017-08-16,1.14,3.13
2017-08-17,1.14,3.11
2017-08-18,1.15,3.12
2017-08-21,1.15,3.1
2017-08-22,1.15,3.13
2017-08-23,1.15,3.1
2017-08-24,1.15,3.12
2017-08-25,1.14,3.1
2017-08-28,1.14,3.09
2017-08-29,1.15,3.08
2017-08-30,1.15,3.08
2017-08-31,1.16,3.09
2017-09-01,1.15,3.12
2017-09-04,1.15,3.11
2017-09-05,1.16,3.05
2017-09-06,1.16,3.08
2017-09-07,1.17,3.05
2017-09-08,1.17,3.05
2017-09-11,1.17,3.1
2017-09-12,1.16,3.13
2017-09-13,1.15,3.14
2017-09-14,1.15,3.14
2017-09-15,1.14,3.14
2017-09-18,1.13,3.15
2017-09-19,1.12,3.15
2017-09-20,1.11,3.17
2017-09-21,1.11,3.17
2017-09-22,1.11,3.16
2017-09-25,1.11,3.13
2017-09-26,1.10,3.13
2017-09-27,1.09,3.18
2017-09-28,1.08,3.16
2017-09-29,1.06,3.16
2017-09-30,1.07,3.18
2017-10-02,1.06,3.18
2017-10-03,1.05,3.16
2017-10-04,1.04,3.16
2017-10-05,1.04,3.17
2017-10-06,1.04,3.19
2017-10-09,1.03,3.18
2017-10-10,1.03,3.16
2017-10-11,1.03,3.16
2017-10-12,1.03,3.15
2017-10-13,1.04,3.12
2017-10-16,1.03,3.15
2017-10-17,1.03,3.14
2017-10-18,1.02,3.17
2017-10-19,1.02,3.15
2017-10-20,1.01,3.19
2017-10-23,1.01,3.18
2017-10-24,1.00,3.19
2017-10-25,1.00,3.22
2017-10-26,1.00,3.23
2017-10-27,1.00,3.21
2017-10-30,1.00,3.16
2017-10-31,1.01,3.18
2017-11-01,1.01,3.19
2017-11-02,1.02,3.18
2017-11-03,1.02,3.18
2017-11-06,1.03,3.17
2017-11-07,1.04,3.18
2017-11-08,1.04,3.20
2017-11-09,1.05,3.21
2017-11-10,1.06,3.27
2017-11-13,1.05,3.27
2017-11-14,1.06,3.27
2017-11-15,1.08,3.25
2017-11-16,1.07,3.27
2017-11-17,1.06,3.26
2017-11-20,1.06,3.28
2017-11-21,1.05,3.27
2017-11-22,1.05,3.23
2017-11-23,1.05,3.23
2017-11-24,1.04,3.24
2017-11-27,1.04,3.23
2017-11-28,1.04,3.23
2017-11-29,1.03,3.26
2017-11-30,1.03,3.30
2017-12-01,1.03,3.26
2017-12-04,1.02,3.28
2017-12-05,1.02,3.26
2017-12-06,1.02,3.24
2017-12-07,1.02,3.27
2017-12-08,1.02,3.27
2017-12-11,1.02,3.28
2017-12-12,1.01,3.29
2017-12-13,1.01,3.24
2017-12-14,1.01,3.24
2017-12-15,1.00,3.24
2017-12-18,1.00,3.26
2017-12-19,0.99,3.31
2017-12-20,0.99,3.34
2017-12-21,0.99,3.32
2017-12-22,0.99,3.33
2017-12-25,.,.
2017-12-26,0.99,3.31
2017-12-27,0.99,3.27
2017-12-28,0.98,3.28
2017-12-29,0.98,3.27
2017-12-31,0.99,3.27
2018-01-01,.,.
2018-01-02,0.98,3.32
2018-01-03,0.99,3.31
